id,name,province_id:id,zip
l10n_base.it_0430,Ostra,l10n_base.it_AN,60010
l10n_base.it_0431,Ostra Vetere,l10n_base.it_AN,60010
l10n_base.it_0432,Padiglione,l10n_base.it_AN,60027
l10n_base.it_0433,Palazzo,l10n_base.it_AN,60011
l10n_base.it_0434,Palazzo D'Arcevia,l10n_base.it_AN,60011
l10n_base.it_0435,Passatempo,l10n_base.it_AN,60027
l10n_base.it_0436,Passo Di Ripe,l10n_base.it_AN,60010
l10n_base.it_0437,Perticano,l10n_base.it_AN,60041
l10n_base.it_0438,Pianello,l10n_base.it_AN,60010
l10n_base.it_0439,Pianello Di Ostra,l10n_base.it_AN,60010
l10n_base.it_0440,Pianello Vallesina,l10n_base.it_AN,60030
l10n_base.it_0441,Piano Di Frassineta,l10n_base.it_AN,60041
l10n_base.it_0442,Pietralacroce,l10n_base.it_AN,60129
l10n_base.it_0443,Pinocchio,l10n_base.it_AN,60127
l10n_base.it_0444,Piticchio,l10n_base.it_AN,60011
l10n_base.it_0445,Poggio,l10n_base.it_AN,60129
l10n_base.it_0446,Poggio San Marcello,l10n_base.it_AN,60030
l10n_base.it_0447,Polverigi,l10n_base.it_AN,60020
l10n_base.it_0448,Ponte Rio,l10n_base.it_AN,60010
l10n_base.it_0449,Ponte Rio Di Monterado,l10n_base.it_AN,60010
l10n_base.it_0450,Ripe,l10n_base.it_AN,60010
l10n_base.it_0451,Rocchetta Di Fabriano,l10n_base.it_AN,60044
l10n_base.it_0452,Roncitelli,l10n_base.it_AN,60019
l10n_base.it_0453,Rosora,l10n_base.it_AN,60030
l10n_base.it_0454,San Biagio,l10n_base.it_AN,60027
l10n_base.it_0455,San Donato,l10n_base.it_AN,60044
l10n_base.it_0456,San Marcello,l10n_base.it_AN,60030
l10n_base.it_0457,San Michele,l10n_base.it_AN,60044
l10n_base.it_0458,San Paolo Di Jesi,l10n_base.it_AN,60038
l10n_base.it_0459,San Rocchetto,l10n_base.it_AN,60022
l10n_base.it_0460,San Sabino,l10n_base.it_AN,60027
l10n_base.it_0461,Sant'Angelo,l10n_base.it_AN,60019
l10n_base.it_0462,Sant'Angelo Di Senigallia,l10n_base.it_AN,60019
l10n_base.it_0463,Sant'Elia,l10n_base.it_AN,60044
l10n_base.it_0464,Santa Maria Nuova,l10n_base.it_AN,60030
l10n_base.it_0465,Sasso,l10n_base.it_AN,60048
l10n_base.it_0466,Sassoferrato,l10n_base.it_AN,60041
l10n_base.it_0467,Scapezzano,l10n_base.it_AN,60019
l10n_base.it_0468,Senigallia,l10n_base.it_AN,60019
l10n_base.it_0469,Serra De' Conti,l10n_base.it_AN,60030
l10n_base.it_0470,Serra San Quirico,l10n_base.it_AN,60048
l10n_base.it_0471,Serra San Quirico Stazione,l10n_base.it_AN,60048
l10n_base.it_0472,Serradica,l10n_base.it_AN,60044
l10n_base.it_0473,Sirolo,l10n_base.it_AN,60020
l10n_base.it_0474,Staffolo,l10n_base.it_AN,60039
l10n_base.it_0475,Stazione,l10n_base.it_AN,60030
l10n_base.it_0476,Trinquelli,l10n_base.it_AN,60040
l10n_base.it_0477,Vaccarile,l10n_base.it_AN,60010
l10n_base.it_0478,Vallone,l10n_base.it_AN,60019
l10n_base.it_0479,Varano,l10n_base.it_AN,60129
l10n_base.it_0480,Villa Musone,l10n_base.it_AN,60025
l10n_base.it_0481,Allein,l10n_base.it_AO,11010
l10n_base.it_0482,Angelin,l10n_base.it_AO,11010
l10n_base.it_0483,Antagnod,l10n_base.it_AO,11020
l10n_base.it_0484,Antey Saint Andre',l10n_base.it_AO,11020
l10n_base.it_0485,Aosta,l10n_base.it_AO,11100
l10n_base.it_0486,Arcesaz,l10n_base.it_AO,11022
l10n_base.it_0487,Arensod,l10n_base.it_AO,11010
l10n_base.it_0488,Arnad,l10n_base.it_AO,11020
l10n_base.it_0489,Arpuilles,l10n_base.it_AO,11100
l10n_base.it_0490,Arvier,l10n_base.it_AO,11011
l10n_base.it_0491,Avise,l10n_base.it_AO,11010
l10n_base.it_0492,Ayas,l10n_base.it_AO,11020
l10n_base.it_0493,Aymavilles,l10n_base.it_AO,11010
l10n_base.it_0494,Bard,l10n_base.it_AO,11020
l10n_base.it_0495,Barme,l10n_base.it_AO,11020
l10n_base.it_0496,Bionaz,l10n_base.it_AO,11010
l10n_base.it_0497,Blavy,l10n_base.it_AO,11020
l10n_base.it_0498,Blavy Nus,l10n_base.it_AO,11020
l10n_base.it_0499,Bosses,l10n_base.it_AO,11010
l10n_base.it_0500,Breuil,l10n_base.it_AO,11021
l10n_base.it_0501,Breuil Cervinia,l10n_base.it_AO,11021
l10n_base.it_0502,Brissogne,l10n_base.it_AO,11020
l10n_base.it_0503,Brusson,l10n_base.it_AO,11022
l10n_base.it_0504,Buisson,l10n_base.it_AO,11020
l10n_base.it_0505,Cervinia,l10n_base.it_AO,11021
l10n_base.it_0506,Challand Saint Anselme,l10n_base.it_AO,11020
l10n_base.it_0507,Challand Saint Victor,l10n_base.it_AO,11020
l10n_base.it_0508,Chambave,l10n_base.it_AO,11023
l10n_base.it_0509,Chamois,l10n_base.it_AO,11020
l10n_base.it_0510,Champdepraz,l10n_base.it_AO,11020
l10n_base.it_0511,Champoluc,l10n_base.it_AO,11020
l10n_base.it_0512,Champorcher,l10n_base.it_AO,11020
l10n_base.it_0513,Charvensod,l10n_base.it_AO,11020
l10n_base.it_0514,Chatillon,l10n_base.it_AO,11024
l10n_base.it_0515,Chef Lieu,l10n_base.it_AO,11020
l10n_base.it_0516,Chesallet,l10n_base.it_AO,11010
l10n_base.it_0517,Chesallet Sarre,l10n_base.it_AO,11010
l10n_base.it_0518,Chez Croiset,l10n_base.it_AO,11020
l10n_base.it_0519,Cogne,l10n_base.it_AO,11012
l10n_base.it_0520,Courmayeur,l10n_base.it_AO,11013
l10n_base.it_0521,Derby,l10n_base.it_AO,11015
l10n_base.it_0522,Dolonne,l10n_base.it_AO,11013
l10n_base.it_0523,Donnas,l10n_base.it_AO,11020
l10n_base.it_0524,Doues,l10n_base.it_AO,11010
l10n_base.it_0525,Emarese,l10n_base.it_AO,11020
l10n_base.it_0526,Entreves,l10n_base.it_AO,11013
l10n_base.it_0527,Epinel,l10n_base.it_AO,11012
l10n_base.it_0528,Etabloz,l10n_base.it_AO,11020
l10n_base.it_0529,Etroubles,l10n_base.it_AO,11014
l10n_base.it_0530,Excenex,l10n_base.it_AO,11100
l10n_base.it_0531,Extrepieraz,l10n_base.it_AO,11022
l10n_base.it_0532,Fenis,l10n_base.it_AO,11020
l10n_base.it_0533,Fiernaz,l10n_base.it_AO,11020
l10n_base.it_0534,Fontainemore,l10n_base.it_AO,11020
l10n_base.it_0535,Gaby,l10n_base.it_AO,11020
l10n_base.it_0536,Gignod,l10n_base.it_AO,11010
l10n_base.it_0537,Gimillian,l10n_base.it_AO,11012
l10n_base.it_0538,Glair,l10n_base.it_AO,11029
l10n_base.it_0539,Grand Vert,l10n_base.it_AO,11020
l10n_base.it_0540,Grand Villa,l10n_base.it_AO,11020
l10n_base.it_0541,Grand Villa Cravon,l10n_base.it_AO,11020
l10n_base.it_0542,Gressan,l10n_base.it_AO,11020
l10n_base.it_0543,Gressoney La Trinite',l10n_base.it_AO,11020
l10n_base.it_0544,Gressoney Saint Jean,l10n_base.it_AO,11025
l10n_base.it_0545,Hone,l10n_base.it_AO,11020
l10n_base.it_0546,Introd,l10n_base.it_AO,11010
l10n_base.it_0547,Issime,l10n_base.it_AO,11020
l10n_base.it_0548,Issogne,l10n_base.it_AO,11020
l10n_base.it_0549,Jovencan,l10n_base.it_AO,11020
l10n_base.it_0550,La Cretaz,l10n_base.it_AO,11010
l10n_base.it_0551,La Magdeleine,l10n_base.it_AO,11020
l10n_base.it_0552,La Place,l10n_base.it_AO,11020
l10n_base.it_0553,La Salle,l10n_base.it_AO,11015
l10n_base.it_0554,La Saxe,l10n_base.it_AO,11013
l10n_base.it_0555,La Thuile,l10n_base.it_AO,11016
l10n_base.it_0556,Lassolaz,l10n_base.it_AO,11024
l10n_base.it_0557,Leverogne,l10n_base.it_AO,11011
l10n_base.it_0558,Lignod,l10n_base.it_AO,11020
l10n_base.it_0559,Lillianes,l10n_base.it_AO,11020
l10n_base.it_0560,Mongnod,l10n_base.it_AO,11020
l10n_base.it_0561,Montan,l10n_base.it_AO,11010
l10n_base.it_0562,Montjovet,l10n_base.it_AO,11020
l10n_base.it_0563,Morgex,l10n_base.it_AO,11017
l10n_base.it_0564,Moron,l10n_base.it_AO,11027
l10n_base.it_0565,Neyran,l10n_base.it_AO,11020
l10n_base.it_0566,Nus,l10n_base.it_AO,11020
l10n_base.it_0567,Ollomont,l10n_base.it_AO,11010
l10n_base.it_0568,Oyace,l10n_base.it_AO,11010
l10n_base.it_0569,Paquier,l10n_base.it_AO,11028
l10n_base.it_0570,Periasc,l10n_base.it_AO,11020
l10n_base.it_0571,Perloz,l10n_base.it_AO,11020
l10n_base.it_0572,Peroulaz,l10n_base.it_AO,11020
l10n_base.it_0573,Plan D'Introd,l10n_base.it_AO,11010
l10n_base.it_0574,Plan Felinaz,l10n_base.it_AO,11020
l10n_base.it_0575,Planaval,l10n_base.it_AO,11011
l10n_base.it_0576,Pollein,l10n_base.it_AO,11020
l10n_base.it_0577,Pont Saint Martin,l10n_base.it_AO,11026
l10n_base.it_0578,Pont Suaz,l10n_base.it_AO,11020
l10n_base.it_0579,Pontboset,l10n_base.it_AO,11020
l10n_base.it_0580,Pontey,l10n_base.it_AO,11024
l10n_base.it_0581,Porossan,l10n_base.it_AO,11100
l10n_base.it_0582,Pre' Saint Didier,l10n_base.it_AO,11010
l10n_base.it_0583,Quart,l10n_base.it_AO,11020
l10n_base.it_0584,Rhemes Notre Dame,l10n_base.it_AO,11010
l10n_base.it_0585,Rhemes Saint Georges,l10n_base.it_AO,11010
l10n_base.it_0586,Roisan,l10n_base.it_AO,11010
l10n_base.it_0587,Roisan,l10n_base.it_AO,11100
l10n_base.it_0588,Runaz,l10n_base.it_AO,11010
l10n_base.it_0589,Saint Barthelemy,l10n_base.it_AO,11020
l10n_base.it_0590,Saint Christophe,l10n_base.it_AO,11020
l10n_base.it_0591,Saint Denis,l10n_base.it_AO,11023
l10n_base.it_0592,Saint Marcel,l10n_base.it_AO,11020
l10n_base.it_0593,Saint Maurice,l10n_base.it_AO,11010
l10n_base.it_0594,Saint Nicolas,l10n_base.it_AO,11010
l10n_base.it_0595,Saint Oyen,l10n_base.it_AO,11014
l10n_base.it_0596,Saint Pierre,l10n_base.it_AO,11010
l10n_base.it_0597,Saint Rhemy En Bosses,l10n_base.it_AO,11010
l10n_base.it_0598,Saint Vincent,l10n_base.it_AO,11027
l10n_base.it_0599,Sarre,l10n_base.it_AO,11010
l10n_base.it_0600,Signayes,l10n_base.it_AO,11100
l10n_base.it_0601,Torgnon,l10n_base.it_AO,11020
l10n_base.it_0602,Ussel,l10n_base.it_AO,11024
l10n_base.it_0603,Valgrisenche,l10n_base.it_AO,11010
l10n_base.it_0604,Valpelline,l10n_base.it_AO,11010
l10n_base.it_0605,Valsavarenche,l10n_base.it_AO,11010
l10n_base.it_0606,Valtournenche,l10n_base.it_AO,11028
l10n_base.it_0607,Verrand,l10n_base.it_AO,11010
l10n_base.it_0608,Verrayes,l10n_base.it_AO,11020
l10n_base.it_0609,Verres,l10n_base.it_AO,11029
l10n_base.it_0610,Vert,l10n_base.it_AO,11020
l10n_base.it_0611,Vieyes,l10n_base.it_AO,11010
l10n_base.it_0612,Villair,l10n_base.it_AO,11020
l10n_base.it_0613,Ville,l10n_base.it_AO,11020
l10n_base.it_0614,Ville Sur Nus,l10n_base.it_AO,11020
l10n_base.it_0615,Villefranche,l10n_base.it_AO,11020
l10n_base.it_0616,Villeneuve,l10n_base.it_AO,11018
l10n_base.it_0617,Acquasanta Terme,l10n_base.it_AP,63095
l10n_base.it_0618,Acquaviva Picena,l10n_base.it_AP,63075
l10n_base.it_0619,Agelli,l10n_base.it_AP,63093
l10n_base.it_0620,Appignano Del Tronto,l10n_base.it_AP,63083
l10n_base.it_0621,Arquata Del Tronto,l10n_base.it_AP,63096
l10n_base.it_0622,Ascoli Piceno,l10n_base.it_AP,63100
l10n_base.it_0623,Bisignano,l10n_base.it_AP,63094
l10n_base.it_0624,Caldarette,l10n_base.it_AP,63900
l10n_base.it_0625,Campiglione,l10n_base.it_AP,63900
l10n_base.it_0626,Campolungo,l10n_base.it_AP,63100
l10n_base.it_0627,Capodacqua,l10n_base.it_AP,63096
l10n_base.it_0628,Capodarco,l10n_base.it_AP,63900
l10n_base.it_0629,Carassai,l10n_base.it_AP,63063
l10n_base.it_0630,Caselle,l10n_base.it_AP,63085
l10n_base.it_0631,Castel Di Croce,l10n_base.it_AP,63071
l10n_base.it_0632,Castel Di Lama,l10n_base.it_AP,63082
l10n_base.it_0633,Castel Di Lama Piattoni,l10n_base.it_AP,63082
l10n_base.it_0634,Castel Di Lama Stazione,l10n_base.it_AP,63031
l10n_base.it_0635,Castel Trosino,l10n_base.it_AP,63100
l10n_base.it_0636,Castignano,l10n_base.it_AP,63072
l10n_base.it_0637,Castorano,l10n_base.it_AP,63081
l10n_base.it_0638,Centobuchi,l10n_base.it_AP,63076
l10n_base.it_0639,Colli Del Tronto,l10n_base.it_AP,63079
l10n_base.it_0640,Comunanza,l10n_base.it_AP,63087
l10n_base.it_0641,Cossignano,l10n_base.it_AP,63067
l10n_base.it_0642,Croce Di Casale,l10n_base.it_AP,63087
l10n_base.it_0643,Cupra Marittima,l10n_base.it_AP,63064
l10n_base.it_0644,Fermo,l10n_base.it_AP,63900
l10n_base.it_0645,Folignano,l10n_base.it_AP,63084
l10n_base.it_0646,Force,l10n_base.it_AP,63086
l10n_base.it_0647,Grottammare,l10n_base.it_AP,63066
l10n_base.it_0648,Ischia,l10n_base.it_AP,63066
l10n_base.it_0649,Lido Di Fermo,l10n_base.it_AP,63900
l10n_base.it_0650,Lisciano,l10n_base.it_AP,63100
l10n_base.it_0651,Lisciano Di Colloto,l10n_base.it_AP,63100
l10n_base.it_0652,Maltignano,l10n_base.it_AP,63085
l10n_base.it_0653,Marina Palmense,l10n_base.it_AP,63900
l10n_base.it_0654,Marino Del Tronto,l10n_base.it_AP,63100
l10n_base.it_0655,Marsia,l10n_base.it_AP,63093
l10n_base.it_0656,Massignano,l10n_base.it_AP,63061
l10n_base.it_0657,Molini Di Tenna,l10n_base.it_AP,63900
l10n_base.it_0658,Monsampolo Del Tronto,l10n_base.it_AP,63077
l10n_base.it_0659,Montalto Delle Marche,l10n_base.it_AP,63068
l10n_base.it_0660,Montedinove,l10n_base.it_AP,63069
l10n_base.it_0661,Montefiore Dell'Aso,l10n_base.it_AP,63062
l10n_base.it_0662,Montegallo,l10n_base.it_AP,63094
l10n_base.it_0663,Montemonaco,l10n_base.it_AP,63088
l10n_base.it_0664,Monteprandone,l10n_base.it_AP,63076
l10n_base.it_0665,Monticelli,l10n_base.it_AP,63100
l10n_base.it_0666,Mozzano,l10n_base.it_AP,63100
l10n_base.it_0667,Offida,l10n_base.it_AP,63073
l10n_base.it_0668,Paggese,l10n_base.it_AP,63095
l10n_base.it_0669,Pagliare,l10n_base.it_AP,63078
l10n_base.it_0670,Palmiano,l10n_base.it_AP,63092
l10n_base.it_0671,Patrignone,l10n_base.it_AP,63068
l10n_base.it_0672,Pescara Del Tronto,l10n_base.it_AP,63096
l10n_base.it_0673,Piagge,l10n_base.it_AP,63100
l10n_base.it_0674,Piagge Di Ascoli Piceno,l10n_base.it_AP,63100
l10n_base.it_0675,Piane Di Falerone,l10n_base.it_AP,63020
l10n_base.it_0676,Piane Di Morro,l10n_base.it_AP,63084
l10n_base.it_0677,Piattoni,l10n_base.it_AP,63082
l10n_base.it_0678,Pigna Bassa,l10n_base.it_AP,63084
l10n_base.it_0679,Poggio Di Bretta,l10n_base.it_AP,63100
l10n_base.it_0680,Ponte D'Arli,l10n_base.it_AP,63095
l10n_base.it_0681,Ponte Ete,l10n_base.it_AP,63900
l10n_base.it_0682,Porchia,l10n_base.it_AP,63068
l10n_base.it_0683,Porto D'Ascoli,l10n_base.it_AP,63074
l10n_base.it_0684,Pozza Di Acquasanta,l10n_base.it_AP,63095
l10n_base.it_0685,Pretare,l10n_base.it_AP,63096
l10n_base.it_0686,Quintodecimo,l10n_base.it_AP,63095
l10n_base.it_0687,Ripaberarda,l10n_base.it_AP,63072
l10n_base.it_0688,Ripatransone,l10n_base.it_AP,63065
l10n_base.it_0689,Roccafluvione,l10n_base.it_AP,63093
l10n_base.it_0690,Rotella,l10n_base.it_AP,63071
l10n_base.it_0691,Salvano,l10n_base.it_AP,63900
l10n_base.it_0692,San Benedetto Del Tronto,l10n_base.it_AP,63074
l10n_base.it_0693,San Marco,l10n_base.it_AP,63900
l10n_base.it_0694,San Martino Di Acquasanta,l10n_base.it_AP,63095
l10n_base.it_0695,San Savino,l10n_base.it_AP,63065
l10n_base.it_0696,San Silvestro,l10n_base.it_AP,63081
l10n_base.it_0697,San Tommaso Tre Archi,l10n_base.it_AP,63900
l10n_base.it_0698,Spelonga,l10n_base.it_AP,63096
l10n_base.it_0699,Spinetoli,l10n_base.it_AP,63078
l10n_base.it_0700,Stella Di Monsampolo,l10n_base.it_AP,63077
l10n_base.it_0701,Tallacano,l10n_base.it_AP,63095
l10n_base.it_0702,Torre Di Palme,l10n_base.it_AP,63900
l10n_base.it_0703,Trisungo,l10n_base.it_AP,63096
l10n_base.it_0704,Venagrande,l10n_base.it_AP,63100
l10n_base.it_0705,Venarotta,l10n_base.it_AP,63091
l10n_base.it_0706,Villa Pigna,l10n_base.it_AP,63084
l10n_base.it_0707,Villa San Giuseppe,l10n_base.it_AP,63079
l10n_base.it_0708,Villa Sant'Antonio,l10n_base.it_AP,63082
l10n_base.it_0709,Abazia Di Sulmona,l10n_base.it_AQ,67039
l10n_base.it_0710,Acciano,l10n_base.it_AQ,67020
l10n_base.it_0711,Aielli,l10n_base.it_AQ,67041
l10n_base.it_0712,Aielli Stazione,l10n_base.it_AQ,67041
l10n_base.it_0713,Albanese,l10n_base.it_AQ,67039
l10n_base.it_0714,Albe,l10n_base.it_AQ,67050
l10n_base.it_0715,Alfedena,l10n_base.it_AQ,67030
l10n_base.it_0716,Antrosano,l10n_base.it_AQ,67051
l10n_base.it_0717,Anversa Degli Abruzzi,l10n_base.it_AQ,67030
l10n_base.it_0718,Arabona,l10n_base.it_AQ,67039
l10n_base.it_0719,Aragno,l10n_base.it_AQ,67100
l10n_base.it_0720,Aremogna,l10n_base.it_AQ,67037
l10n_base.it_0721,Aringo,l10n_base.it_AQ,67015
l10n_base.it_0722,Arischia,l10n_base.it_AQ,67100
l10n_base.it_0723,Assergi,l10n_base.it_AQ,67100
l10n_base.it_0724,Ateleta,l10n_base.it_AQ,67030
l10n_base.it_0725,Avezzano,l10n_base.it_AQ,67051
l10n_base.it_0726,Bagnaturo,l10n_base.it_AQ,67035
l10n_base.it_0727,Bagno,l10n_base.it_AQ,67100
l10n_base.it_0728,Balsorano,l10n_base.it_AQ,67052
l10n_base.it_0729,Balsorano Nuovo,l10n_base.it_AQ,67052
l10n_base.it_0730,Barete,l10n_base.it_AQ,67010
l10n_base.it_0731,Barisciano,l10n_base.it_AQ,67021
l10n_base.it_0732,Barrea,l10n_base.it_AQ,67030
l10n_base.it_0733,Bazzano,l10n_base.it_AQ,67100
l10n_base.it_0734,Beffi,l10n_base.it_AQ,67020
l10n_base.it_0735,Bisegna,l10n_base.it_AQ,67050
l10n_base.it_0736,Bugnara,l10n_base.it_AQ,67030
l10n_base.it_0737,Cagnano Amiterno,l10n_base.it_AQ,67012
l10n_base.it_0738,Calascio,l10n_base.it_AQ,67020
l10n_base.it_0739,Camarda,l10n_base.it_AQ,67100
l10n_base.it_0740,Campo Di Fano,l10n_base.it_AQ,67030
l10n_base.it_0741,Campo Di Giove,l10n_base.it_AQ,67030
l10n_base.it_0742,Campo Imperatore,l10n_base.it_AQ,67100
l10n_base.it_0743,Campotosto,l10n_base.it_AQ,67013
l10n_base.it_0744,Canistro,l10n_base.it_AQ,67050
l10n_base.it_0745,Canistro Inferiore,l10n_base.it_AQ,67050
l10n_base.it_0746,Canistro Superiore,l10n_base.it_AQ,67050
l10n_base.it_0747,Cansano,l10n_base.it_AQ,67030
l10n_base.it_0748,Capestrano,l10n_base.it_AQ,67022
l10n_base.it_0749,Capistrello,l10n_base.it_AQ,67053
l10n_base.it_0750,Capitignano,l10n_base.it_AQ,67014
l10n_base.it_0751,Caporciano,l10n_base.it_AQ,67020
l10n_base.it_0752,Cappadocia,l10n_base.it_AQ,67060
l10n_base.it_0753,Cappelle,l10n_base.it_AQ,67068
l10n_base.it_0754,Cappelle Dei Marsi,l10n_base.it_AQ,67068
l10n_base.it_0755,Carapelle Calvisio,l10n_base.it_AQ,67020
l10n_base.it_0756,Carrito,l10n_base.it_AQ,67050
l10n_base.it_0757,Carrufo,l10n_base.it_AQ,67020
l10n_base.it_0758,Carsoli,l10n_base.it_AQ,67061
l10n_base.it_0759,Casali D'Aschi,l10n_base.it_AQ,67055
l10n_base.it_0760,Casamaina,l10n_base.it_AQ,67045
l10n_base.it_0761,Casamaina Di Lucoli,l10n_base.it_AQ,67045
l10n_base.it_0762,Castel Del Monte,l10n_base.it_AQ,67023
l10n_base.it_0763,Castel Di Ieri,l10n_base.it_AQ,67020
l10n_base.it_0764,Castel Di Sangro,l10n_base.it_AQ,67031
l10n_base.it_0765,Castellafiume,l10n_base.it_AQ,67050
l10n_base.it_0766,Castelnuovo,l10n_base.it_AQ,67020
l10n_base.it_0767,Castelnuovo Di San Pio Delle Camere,l10n_base.it_AQ,67020
l10n_base.it_0768,Castelvecchio Calvisio,l10n_base.it_AQ,67020
l10n_base.it_0769,Castelvecchio Subequo,l10n_base.it_AQ,67024
l10n_base.it_0770,Castronovo,l10n_base.it_AQ,67050
l10n_base.it_0771,Castrovalva,l10n_base.it_AQ,67030
l10n_base.it_0772,Cavate,l10n_base.it_AQ,67039
l10n_base.it_0773,Celano,l10n_base.it_AQ,67043
l10n_base.it_0774,Cerchio,l10n_base.it_AQ,67044
l10n_base.it_0775,Cesaproba,l10n_base.it_AQ,67015
l10n_base.it_0776,Cese,l10n_base.it_AQ,67051
l10n_base.it_0777,Civita,l10n_base.it_AQ,67063
l10n_base.it_0778,Civita D'Antino,l10n_base.it_AQ,67050
l10n_base.it_0779,Civitaretenga,l10n_base.it_AQ,67020
l10n_base.it_0780,Civitella Alfedena,l10n_base.it_AQ,67030
l10n_base.it_0781,Civitella Roveto,l10n_base.it_AQ,67054
l10n_base.it_0782,Cocullo,l10n_base.it_AQ,67030
l10n_base.it_0783,Collarmele,l10n_base.it_AQ,67040
l10n_base.it_0784,Colle Brincioni,l10n_base.it_AQ,67100
l10n_base.it_0785,Colle Di Roio,l10n_base.it_AQ,67100
l10n_base.it_0786,Collebrincioni,l10n_base.it_AQ,67100
l10n_base.it_0787,Collelongo,l10n_base.it_AQ,67050
l10n_base.it_0788,Collepietro,l10n_base.it_AQ,67020
l10n_base.it_0789,Colli Di Montebove,l10n_base.it_AQ,67061
l10n_base.it_0790,Coppito,l10n_base.it_AQ,67100
l10n_base.it_0791,Corcumello,l10n_base.it_AQ,67053
l10n_base.it_0792,Corfinio,l10n_base.it_AQ,67030
l10n_base.it_0793,Corona,l10n_base.it_AQ,67050
l10n_base.it_0794,Fagnano Alto,l10n_base.it_AQ,67020
l10n_base.it_0795,Fontecchio,l10n_base.it_AQ,67020
l10n_base.it_0796,Forcella,l10n_base.it_AQ,67100
l10n_base.it_0797,Forme,l10n_base.it_AQ,67050
l10n_base.it_0798,Fossa,l10n_base.it_AQ,67020
l10n_base.it_0799,Frattura,l10n_base.it_AQ,67038
l10n_base.it_0800,Frattura Di Scanno,l10n_base.it_AQ,67038
l10n_base.it_0801,Gagliano Aterno,l10n_base.it_AQ,67020
l10n_base.it_0802,Gallo,l10n_base.it_AQ,67069
l10n_base.it_0803,Gallo Di Tagliacozzo,l10n_base.it_AQ,67069
l10n_base.it_0804,Gioia Dei Marsi,l10n_base.it_AQ,67055
l10n_base.it_0805,Goriano Sicoli,l10n_base.it_AQ,67030
l10n_base.it_0806,Goriano Valli,l10n_base.it_AQ,67020
l10n_base.it_0807,Grancia,l10n_base.it_AQ,67050
l10n_base.it_0808,Introdacqua,l10n_base.it_AQ,67030
l10n_base.it_0809,L'Aquila,l10n_base.it_AQ,67100
l10n_base.it_0810,Lecce Nei Marsi,l10n_base.it_AQ,67050
l10n_base.it_0811,Luco Dei Marsi,l10n_base.it_AQ,67056
l10n_base.it_0812,Lucoli,l10n_base.it_AQ,67045
l10n_base.it_0813,Magliano De' Marsi,l10n_base.it_AQ,67062
l10n_base.it_0814,Marana,l10n_base.it_AQ,67015
l10n_base.it_0815,Marana Di Montereale,l10n_base.it_AQ,67015
l10n_base.it_0816,Marane,l10n_base.it_AQ,67039
l10n_base.it_0817,Marano Dei Marsi,l10n_base.it_AQ,67062
l10n_base.it_0818,Marruci,l10n_base.it_AQ,67017
l10n_base.it_0819,Mascioni,l10n_base.it_AQ,67013
l10n_base.it_0820,Massa D'Albe,l10n_base.it_AQ,67050
l10n_base.it_0821,Meta,l10n_base.it_AQ,67054
l10n_base.it_0822,Molina Aterno,l10n_base.it_AQ,67020
l10n_base.it_0823,Montereale,l10n_base.it_AQ,67015
l10n_base.it_0824,Montesabinese,l10n_base.it_AQ,67061
l10n_base.it_0825,Monticchio,l10n_base.it_AQ,67100
l10n_base.it_0826,Morino,l10n_base.it_AQ,67050
l10n_base.it_0827,Navelli,l10n_base.it_AQ,67020
l10n_base.it_0828,Ocre,l10n_base.it_AQ,67040
l10n_base.it_0829,Ofena,l10n_base.it_AQ,67025
l10n_base.it_0830,Onna,l10n_base.it_AQ,67100
l10n_base.it_0831,Opi,l10n_base.it_AQ,67030
l10n_base.it_0832,Oricola,l10n_base.it_AQ,67063
l10n_base.it_0833,Ortolano,l10n_base.it_AQ,67013
l10n_base.it_0834,Ortona Dei Marsi,l10n_base.it_AQ,67050
l10n_base.it_0835,Ortucchio,l10n_base.it_AQ,67050
l10n_base.it_0836,Ovindoli,l10n_base.it_AQ,67046
l10n_base.it_0837,Pacentro,l10n_base.it_AQ,67030
l10n_base.it_0838,Paganica,l10n_base.it_AQ,67100
l10n_base.it_0839,Pagliara,l10n_base.it_AQ,67050
l10n_base.it_0840,Pagliara Dei Marsi,l10n_base.it_AQ,67050
l10n_base.it_0841,Pagliare,l10n_base.it_AQ,67100
l10n_base.it_0842,Paterno,l10n_base.it_AQ,67051
l10n_base.it_0843,Pereto,l10n_base.it_AQ,67064
l10n_base.it_0844,Pero Dei Santi,l10n_base.it_AQ,67050
l10n_base.it_0845,Pescasseroli,l10n_base.it_AQ,67032
l10n_base.it_0846,Pescina,l10n_base.it_AQ,67057
l10n_base.it_0847,Pescocanale,l10n_base.it_AQ,67053
l10n_base.it_0848,Pescocanale Di Capistrello,l10n_base.it_AQ,67053
l10n_base.it_0849,Pescocostanzo,l10n_base.it_AQ,67033
l10n_base.it_0850,Petrella Liri,l10n_base.it_AQ,67060
l10n_base.it_0851,Pettorano Sul Gizio,l10n_base.it_AQ,67034
l10n_base.it_0852,Pianola,l10n_base.it_AQ,67100
l10n_base.it_0853,Picenze,l10n_base.it_AQ,67021
l10n_base.it_0854,Pietransieri,l10n_base.it_AQ,67037
l10n_base.it_0855,Pietrasecca,l10n_base.it_AQ,67061
l10n_base.it_0856,Pile,l10n_base.it_AQ,67100
l10n_base.it_0857,Pizzoli,l10n_base.it_AQ,67017
l10n_base.it_0858,Poggetello,l10n_base.it_AQ,67069
l10n_base.it_0859,Poggetello Di Tagliacozzo,l10n_base.it_AQ,67069
